id,query1,query2,label
7901,婴儿感冒流鼻涕的治疗方法,婴儿感冒流鼻涕能吃感冒灵吗,0
7902,兆康金莲花胶囊的功效到底是什么,哺乳期间可以服用兆康金莲花胶囊吗,0
7903,克拉霉素缓释胶囊属于抗生素类消炎药吗,不属于抗生素的消炎药有哪些,0
7904,23价肺炎疫苗打需要多少钱啊?,打23价肺炎疫苗需要多少钱啊,1
7905,婴儿上呼吸道感染是什么导致的？,请问婴儿上呼吸道感染是怎么造成的？,1
7906,消散延迟性肺炎如何诊断检查,消散延迟性肺炎怎么治？,0
7907,慢支，肺气肿，左肺大泡,慢支，肺气肿，左肺大泡区别有哪些？,1
7908,阿莫西林胶囊吃了7粒后果会怎么样,阿莫西林胶囊吃了7粒会导致什么结果？,1
7909,请问气紧胸闷肺气肿怎么办？,气紧胸闷肺气肿如何处理？,1
7910,患了肺气肿要做手术吗？,肺气肿的病需要手术治疗吗,1
7911,阿斯美复方甲氧那明胶囊治疗咳嗽效果如何,复方甲氧那明胶囊是治疗哮喘的常用药吗,0
7912,感冒喉咙痛吃什么水果好,感冒喉咙痛是不是咽喉炎,0
7913,四环素是黄安类吗160它主要是治什么病,四环素一般多少钱,0
7914,革兰阴性杆菌肺炎的症状有哪些,革兰阴性杆菌肺炎症状是什么？,1
7915,九个月宝宝流鼻涕怎么治,九个月宝宝流鼻涕有什么妙招,1
7916,过敏性哮喘要如何治疗才好呢？,过敏性哮喘是什么病？,0
7917,感冒要怎么治才会好得快？,感冒了咳嗽得很厉害，可以喝冰水吗？,0
7918,咳嗽变异性哮喘中医治疗管用吗？,孩子确诊为变异性哮喘，中药期间西药需要停吗？,0
7919,哪些是适宜肺气肿病人的饮食?,肺气肿吃什么中药？,0
7920,不发烧咳嗽会得胸膜炎吗,胸膜炎有什么特效药吗,0
7921,宝宝上呼吸道感染反复发烧该如何治疗,10岁小孩上呼吸道感染反复发烧如何治疗,0
7922,肺炎的早期症状有哪些?,肺炎只打针可以吗,0
7923,小孩肺炎的早期症状有哪些?,肺炎有什么分类吗,0
7924,打一针肺炎疫苗能管多久?,肺炎疫苗一般需要打几次,0
7925,嗓子痛吃感康有用吗,感康可以治疗嗓子痛吗,1
7926,宝宝吃过东西就吐，怎么治？,宝宝吃过东西就吐有什么好的办法？,1
7927,小孩肺炎好后咳嗽多长时间能好,6岁孩子肺炎好后咳嗽多长时间能好？,1
7928,肺炎疫苗必须打吗,肺炎疫苗有必要打吗,1
7929,感冒不停打喷嚏应该怎么样,一直不停的打喷嚏，感冒了怎么办呢？,1
7930,变异性哮喘的治疗方法有哪些,咳嗽变异性哮喘是什么？,0
7931,得了小儿支原体肺炎应该注意什么？,小儿支原体肺炎传染吗？,0
7932,胸膜炎 清肺十八味丸在哪里有卖的什么价,清肺十八味丸治什么,0
7933,感冒可以喝龙牡壮骨颗粒吗,感冒喝龙牡壮骨颗粒行吗,1
7934,胸膜炎患者抗病的变现有哪些,得了胸膜炎该如何治疗,0
7935,胸膜炎会导致心脏移位吗？,"胸膜炎引起心脏p波高尖,该怎么治疗?",0
7936,百利阿莫西林胶囊可以和什么药一起用？,百利阿莫西林胶囊能和什么药一同服用？,1
7937,长期卧床的病人如何预防坠积性肺炎？,长期卧床的病人预防坠积性肺炎的办法？,1
7938,哺乳期感冒吃什么药好呢？,哺乳期感冒吃什么药效果好？,1
7939,弗郎西丝菌肺炎如何食疗,弗郎西丝菌肺炎有得治吗？,0
7940,因为感冒声音沙哑怎么办,感冒声音沙哑该吃点什么食物缓解症状？,0
7941,过敏性哮喘病人在平时要注意什么?,过敏性哮喘能自救吗,0
7942,上呼吸道感染可以吃罗红霉素吗？,上呼吸道感染阿莫西林和罗红霉素可以一起吃吗,0
7943,肠胃性感冒的症状特征是什么,肠胃性感冒需要服用什么药,0
7944,永喜盐酸多西环素肠溶胶囊有什么功效？,永喜盐酸多西环素肠溶胶囊作用有哪些？,1
7945,小孩抗肺炎支原体抗体lgm阳性怎么办,小孩抗肺炎支原体抗体lgm阳性严重吗？,0
7946,小孩热伤风的症状有哪些?,小孩热伤风的治疗有哪些,0
7947,什么是小儿上呼吸道感染,小儿上呼道感染是指什么,1
7948,得了肺炎该，需要怎么治疗,肺炎治疗方案是什么,1
7949,胸膜炎饮食需要注意什么？,胸膜炎要注意什么饮食?,1
7950,新冠状肺炎潜伏期如何发现,新型肺炎潜伏期的症状,1
7951,怀孕五个多月感冒了有什么办法,怀孕五个多月多喝水能预防感冒吗,0
7952,请问结合性胸膜炎吃哪几种药？,请问结合性胸膜炎吃什么药？,0
7953,小孩上呼吸道感染反复发烧怎么办,小孩反复发热的原因是什么,0
7954,哮喘病要怎样治疗，会传染吗？,哮喘病如何医治，是否传染？,1
7955,肺气肿病人怎么注意饮食？,肺气肿病人能吃公鸡吗？,0
7956,一岁小孩经常流鼻涕怎么办？,一岁小孩经常流鼻涕该怎么办才好？,1
7957,肺炎会引起淋巴管扩张吗,淋巴管扩张是肺炎引起的吗,1
7958,请问呕血与咯血有什么区别？,请问呕血与咯血这两者之间有什么区别？,1
7959,大补阴丸饭前服用还是饭后服用呢,肺结核可以吃大补阴丸吗,0
7960,右下肺部感染是肺炎吗?,右下部肺部感染需要住院吗,0
7961,抽烟喝酒对肺气肿病人健康的影响有哪些,肺气肿能抽烟吗？,0
7962,肺炎胸膜炎会引起室早吗？,肺炎胸膜炎引起室早的可能性大吗,1
7963,胸膜炎症为什么会引起肋间神经痛,胸膜炎症怎么会引起肋间神经痛,1
7964,宝宝前段时间支原体肺炎，好了快半月了又复发咋办,宝宝支原体肺炎多久能好？,0
7965,肺炎支原体抗体阳性会传染吗,肺炎支原体抗体阳性是否传染,1
7966,请问肺气肿有什么治疗方法？,肺气肿的病因是什么？,0
7967,上呼吸道感染能验血吗,病毒性上呼吸道感染传染吗,0
7968,请问盐酸氨溴索和罗红霉素能同时服用吗,盐酸氨溴索和罗红霉素能同时服用吗,1
7969,日诺清热解毒口服液好不好用,日诺清热解毒口服液成分有哪些组成,0
7970,罗红霉素的功效是什么？有哪些副作用？,罗红霉素片和红霉素的区别,0
7971,怎么引起急性胸膜炎,急性胸膜炎是如何引起的呢？,1
7972,如何治疗肺气肿，双肺大泡?,怎么治疗肺气肿双肺大泡？,1
7973,肺气肿能治好吗怎么治？,小孩肺气肿症状,0
7974,同仁堂百补增力丸适应症有哪些效果好不好？,同仁堂百补增力丸的效果好吗？,1
7975,新冠状肺炎潜伏期如何发现,下肺炎症，冠状动脉粥样硬化,0
7976,服用阿莫西林胶囊需要注意什么,服用阿莫西林胶囊要注意哪些事项,1
7977,宝宝老是流鼻涕是什么原因?,宝宝为老是流鼻涕是什么原因?,1
7978,推拿能治疗小儿支原体肺炎吗？,治疗小儿支原体肺炎有什么方法？,0
7979,两岁半宝宝用复方异托溴铵做雾化用量多少,复方异托溴铵做雾化有没有副作用？,0
7980,含姜片能治咽炎和上呼吸道感染吗？,上呼吸道感染和咽炎含姜片能治疗吗？,1
7981,请问肺气肿有哪些治疗方法？,肺气肿有哪些检查方式？,0
7982,肺内膜结核好了还吃补肺丸行吗,肺内膜结核好了还需要继续吃补肺丸吗,1
7983,肺炎支原体抗体弱阳性是什么意思?,肺炎支原体抗体弱阳性意味着什么,1
7984,5岁儿童肺炎的治疗方法?,儿童肺炎都有什么症状,0
7985,请问病毒性感冒症状有哪些,病毒性感冒有什么症状表现？,1
7986,孕妇可以吃百补增力丸吗,孕妇能吃百补增力丸吗,1
7987,宝宝支原体肺炎感染的症状有哪些？,宝宝肺炎支原体感染多久能好？,0
7988,新型冠状肺炎潜伏期症状,新型冠状肺炎的症状有哪些,0
7989,得过胸膜炎以后再发烧会胸疼吗,得过胸膜炎以后饮食应该注意什么,0
7990,6岁小孩反复感冒咳嗽好后咽喉长了一些,小孩反复咳嗽好了咽喉怎么长了呢,1
7991,小孩受凉感冒那种感冒药能用,小孩受凉感冒吃什么感冒药效果好,1
7992,过敏性咳嗽和过敏性哮喘有怎样的区别？,过敏性哮喘引发咳嗽怎么办？,0
7993,宝宝得肺炎好了后隔离多久,孩子病毒性肺炎好了后隔离多长时间？,1
7994,胸膜炎症状怎么老是反复发作,胸膜炎症状反复发作是为什么,1
7995,小儿支原体肺炎但是不咳嗽，严重吗？,小儿支原体肺炎有什么症状？,0
7996,不到5岁小孩老是感冒怎样治？,不到5岁小孩老是感冒采取什么办法？,1
7997,肺炎支原体发高烧怎么办,肺炎支原体发烧几天？,0
7998,感冒了还能给孩子喂奶吗?,小孩子感冒了怎么办,0
7999,上呼吸道堵塞的治疗方法有哪些,上呼吸道堵塞是怎样什么引起的,0
8000,感冒头痛全身酸痛眼睛迷糊怎么办,感冒头痛全身酸痛可以服用板蓝根吗,0
8001,老人患上肺炎怎么治疗好得快一点,老人得了肺炎怎么办恢复的快,1
8002,支气管炎的最佳治疗方法是什么,治疗支气管炎最好的办法是什么？,1
8003,肺炎一般要治疗多久才能痊愈?,肺炎会引起发烧吗,0
8004,慢阻肺和肺气肿有什么不同,肺气肿与慢阻肺有什么区别?,1
8005,医生给我儿子拿的复方蛤青的注射液怎么样,复方蛤青注射液是中成药吗,0
8006,孩子老感冒发烧需要采取什么方法,儿童老是感冒发烧，怎么治疗,1
8007,益肺清化颗粒一盒有多少袋能喝多久,有肺结节可以吃益肺清化颗粒吗,0
8008,感冒流黄鼻涕是什么原因,感冒了为什么流黄鼻涕,1
8009,23价肺炎疫苗必须打吗,23价肺炎疫苗要打几针合适呢？,0
8010,上月吃感冒药期间老婆怀孕了，有影响吗,孕妇吃感冒药期间怀孕了，有什么影响,1
8011,兆康金莲花胶囊的功效到底是什么,兆康金莲花胶囊的厂家在哪里,0
8012,治胸膜炎用哪种中成药好,什么中成药治疗治胸膜炎好,1
8013,3个月宝肺炎恢复期咳嗽怎么办,3个月宝肺炎恢复期咳嗽严重吗？,0
8014,医生请问肺气肿是什么原因造成的？,治肺气肿的最佳方法？,0
8015,肺气肿能治好吗，可以恢复到以前吗,肺气肿能不能治好？能否恢复如初？,1
8016,请问月经期间可以服用克拉霉素缓释片吗？,请问克拉霉素缓释片月经期间可以吃能够有药效吗？,0
8017,胸膜炎与穿内衣的松紧有关吗,胸膜炎与穿内衣的松紧有没有关系,1
8018,淋巴细胞性间质性肺炎如何食疗,淋巴细胞性间质性肺炎是什么？,0
8019,请问感冒的时候可以喝枸杞吗？,请问感冒的时候能喝枸杞吗？,1
8020,儿童支原体肺炎如何治疗,小儿支原体肺炎是什么？,0
8021,七价肺炎球菌结合疫苗不打行吗？,打了一针七价肺炎疫苗，第二针不打可以吗？,0
8022,小儿咽扁颗粒能和金莲花颗粒一起喝吗,小儿咽扁颗粒能和金莲花颗粒是干什么的,0
8023,上呼吸道感染 一到下午头痛加重怎么办？,下午头痛加重并且一直上呼吸道感染怎么办？,1
8024,大补阴丸一盒几块钱,大补阴丸多少钱一盒,1
8025,支原体肺炎好后反复咳嗽怎么治疗？,支原体肺炎好有哪些症状？,0
8026,请问金诃安儿宁颗粒要主治什么疾病,请问金诃安儿宁颗粒见效快不？,0
8027,红霉素肠溶片这个药主要有什么功效怎么用,红霉素肠溶片的功效是什么呢，要怎么服用,1
8028,胸膜炎人可以喝羊奶粉吗,胸膜炎患者能不能喝羊奶粉？,1
8029,吃惠菲宣愈美片后发烧了是副作用吗,吃惠菲宣愈美片后发烧了是因为副作用导致的吗,1
8030,肺炎胸膜炎是引起的原因是什么？,肺炎胸膜炎是什么导致的,1
8031,百令胶囊是否可以长时间服用?,百令胶囊怎么服用?,0
8032,喝香雪牌抗病毒口服液会不会有什么危害的啊,喝香雪牌抗病毒口服液会有什么危害吗,1
8033,胸膜炎症状吃什么药，可以治疗,胸膜炎症状吃什么药比较好,0
8034,非典型肺炎的致病病毒属于超抗原吗?,非典型性肺炎有哪些症状？,0
8035,擤鼻涕的时候感觉耳朵里面出气似的,擤鼻涕的时候感觉耳朵里面出气是什么病症？,0
8036,13价肺炎与23价肺炎怎么回事?,13价肺炎包含哪些,0
8037,老人肺炎咳嗽吃什么药好的快,肺炎咳嗽吊水快吗,0
8038,胸膜炎是由什么造成的？,胸膜炎的病因是什么？,1
8039,胸膜炎会引起反复发烧吗,胸膜炎引起反复发烧的可能性大吗,1
8040,現在干咳很严重服用头胞克污止咳立效胶囊行吗,头胞克污止咳立效胶囊是治疗哮喘的药吗,0
8041,小孩感冒发热吃药打针那个好？,小孩感冒发热吃药还是打针？,1
8042,淋巴细胞性间质性肺炎食疗怎么治？,淋巴细胞性间质性肺炎严重吗？,0
8043,排卵期前吃感冒药能怀孕吗,排卵期吃感冒药可以怀孕吗,1
8044,一来月经就感冒是咋回事,一来月经就感冒是什么原因,1
8045,服用肺力咳胶囊还需要服用消炎药吗,肺力咳胶囊跟肺力咳合剂哪个好一些？,0
8046,5岁儿童肺炎的治疗方法?,宝宝肺炎吃什么食物好?,0
8047,七个月大的宝宝流鼻涕怎么办?,七个月大的宝宝流鼻涕能洗澡吗,0
8048,女孩子感冒药吃多了会不会月经推迟？,一般感冒用吃抗病毒的要吗？,0
8049,琦鹰汉藏七味螃蟹甲丸的作用效果大吗,琦鹰汉藏七味螃蟹甲丸的作用大吗,1
8050,小孩子经常的流鼻涕怎么办,小孩子经常流鼻涕是不是抵抗力差了,0
8051,宝宝五个月的时候得了肺炎，咳嗽,宝宝五个月大，咳嗽又有肺炎怎么办,1
8052,感冒嗓子疼的厉害怎么办？,感冒嗓子疼的厉害可以吃抗病毒的药吗,0
8053,"嗓子疼上不来气,流黄鼻涕怎么回事",嗓子痛，痒，有黄痰，轻微咳嗽，请问大夫怎样缓解症状？,0
8054,胸膜炎复查需要拍CT吗,复查胸膜炎需要拍CT吗,1
8055,小儿支原体肺炎可以通过中医治疗吗？,中医能否医治小儿支原体肺炎？,1
8056,上呼吸道感染吃罗红霉素有效果吗,上呼吸道感染能吃罗红霉素吗？,1
8057,大咯血的处理原则是什么?,如何处理大咯血?,1
8058,依托红霉素片治疗肺炎链球菌吗,依托红霉素片能否治疗肺炎链球菌,1
8059,新型肺炎潜伏期的症状,新型肺炎的潜伏期特征,1
8060,擤鼻涕把耳朵堵了怎么解决,擤鼻涕把耳朵堵了该怎么做？,1
8061,怀孕期间感冒了有什么护理小妙招吗,怀孕期间感冒了对宝宝有影响吗,0
8062,椒目葶苈汤可以治疗胸膜炎吗,结核性胸膜炎可以用椒目葶苈汤来治疗吗？,1
8063,肺气肿的检查项目有哪些？,肺气肿的检查办法有哪些？,0
8064,胸膜炎在复查阶段咳嗽请问是什么毛病,胸膜炎在复查阶段咳嗽是怎么回事？,0
8065,哺乳期感冒了能吃感冒药吗,感冒能喝清热解毒口服液吗？,0
8066,细菌胸膜炎吃什么消炎药,细菌胸膜炎会不会传染,0
8067,上呼吸道感染引起的原因有哪些,引起上呼吸道感染的原因是什么？,1
8068,乐达非热毒平颗粒功能大吗,乐达非热毒平颗粒是抗病毒性药物吗,0
8069,罗红霉素对牙龈炎有用吗,牙龈炎吃罗红霉素缓释胶囊有用吗效果好吗,1
8070,小儿支原体肺炎该怎么医治？,小儿支原体肺炎传播途径有什么？,0
8071,弗郎西丝菌肺炎如何食疗,弗郎西丝菌肺炎在饮食上如何治疗？,1
8072,九个月宝宝打喷嚏流鼻涕吃什么药,宝宝打喷嚏流鼻涕注意多喝水,0
8073,红树清火栀麦片是中药吗,红树清火栀麦片属于中药吗,1
8074,肺气肿能治好吗怎么治？,得了肺气肿应该注意什么？,0
8075,嗓子发炎了可以服用阿莫西林胶囊吗？,嗓子发炎了可以服用贝诺脂片吗？,0
8076,小孩肠胃感冒怎么办什么症状,儿童肠胃感冒该怎么办症状是什么？,1
8077,七个月大的宝宝流鼻涕怎么办才好,七个月大的宝宝流鼻涕有什么办法,1
8078,"上呼吸道感染吃什么药,可以不吃吗",产后上呼吸道感染吃什么药不影响奶制,0
8079,达仁堂益肺清化膏的用法用量是怎么样的？,达仁堂益肺清化膏的效果怎么样？,0
